RefID,Author(s),Experiment Number,CONTROL,Pollutant,Response type,Exposure Level/ Description,Exposure Frequency,Exposure Duration/ Timepoint,Species,Coral age class,Community study?,Current genus name,Current species name,Colony form,Other forms/morphologies,Coral surface direction,Ocean,Ecoregion number,Study location,Study site,Study type,Flow characteristics,Light characteristics,Other sample characteristics,Pollutant Class,Pollutant,Stressor description,Application level (amount),Application level (amount) UoM,level converted to ug/L,Application level (amount) average type,N for computing average,N UoM,lower error estimate,upper error estimate,level error type,exposure duration in days,recovery duration in days,frequency,notes,RESPONSE: Abnormal larval development,RESPONSE: bleaching,RESPONSE: carotenoid concentration,RESPONSE: chl-a concentration,RESPONSE: chl-c concentration,RESPONSE: colony mortality,RESPONSE: ETR max,RESPONSE: fertilization success,RESPONSE: gross photosynthetic rate,RESPONSE: growth rate,RESPONSE: larval mortality,RESPONSE: larval settlement,RESPONSE: larval swimming activity,RESPONSE: larval swimming distance,RESPONSE: larval swimming recovery,RESPONSE: effective quantum yield - delta F/Fm',RESPONSE: maximum quantum yield - Fv/Fm,RESPONSE: P/R ratio,RESPONSE: primary production,RESPONSE: protein concentration,RESPONSE: recruit survival,RESPONSE: respiration,RESPONSE: symbiont density,Expected response direction,Response type,Standardized response level,Standardized SE,Standardized SD,Standardized unit of measurement,Response level,Unit of measurement,Average type,N for computing average,N Unit of measurement,"Lower error bound, if taken from Figure","Upper error bound, if taken from Figure",Lower error estimate (= response level - lower error bound),Upper error estimate (= upper error bound - response level),Error type,"Time to response, numeric","Time to response, UoM","Duration of response, numeric","Duration of response, UoM",Source of data,BINARY: reduced chl,BINARY: Hydrostatic inflation,BINARY: Tentacular activity,BINARY: Increased mucus,BINARY: Congealed sediment,BINARY: Shift from auto to heterotrophy,BINARY: Reduced P/R,BINARY: Reduced photosynthetic efficiency,BINARY: Reduced growth rate,BINARY: Reduced fertilization success,BINARY: Reduced larval survival (pre-settlement),BINARY: Limited settlement,BINARY: Reduced recruit survival (post-settlement),BINARY: Reduced larval swimming activity,BINARY: Local bleaching,BINARY: Algal overgrowth,BINARY: Smothering,BINARY: Small necroses,BINARY: Large necroses,BINARY: Death of colonies,BINARY: decreased symbiont density,Non-adverse effect reported?,Adverse effect reported?,Mortality reported?,Effect of sediment on coral?,Non-adverse effect of sediment?,Adverse effect of sediment?,Sediment-induced mortality?,Data extractor initials,Date of completion,Additional notes on study
Copper-11,Hédouin et al. 2016,7,0,Copper,maximum quantum yield - Fv/Fm,Winter Cu 10 ug/L adult,Every 24 hours,96 hours,Pocillopora damicornis,adult,0,Pocillopora,damicornis,branching,compact clumps,n/a,Pacific,113,"Moku o Loʻe, Oʻahu, Hawaiʻi",laboratory,manipulative,flowing seawater aquaria,Natural light with shade cloth,24.1 ± 0.7 C,Metal,Copper,"Cu(Cl)2, Merck synthesis quality",15,ug/L,15,mean,3,water samples,n/a,1.3,s.d.,4,0,Every 24 hours,Measured with Dynamic Reaction Cell ICP-MS,,,,,,,,,,,,,,,,,1,,,,,,,decrease,maximum quantum yield - Fv/Fm,0.66496815,4.66E-03,2.55E-02,unitless,0.66496815,Fv/Fm,mean,30,nubbins,n/a,0.69044586,n/a,2.55E-02,s.d.,n/a,n/a,n/a,n/a,Figure 8,,,,,,,,0,,,,,,,,,,,,,,0,1,1,0,NA,0,0,EEC,44015,
Copper-11,Hédouin et al. 2016,7,0,Copper,maximum quantum yield - Fv/Fm,Winter Cu 50 ug/L adult,Every 24 hours,96 hours,Pocillopora damicornis,adult,0,Pocillopora,damicornis,branching,compact clumps,n/a,Pacific,113,"Moku o Loʻe, Oʻahu, Hawaiʻi",laboratory,manipulative,flowing seawater aquaria,Natural light with shade cloth,24.1 ± 0.7 C,Metal,Copper,"Cu(Cl)2, Merck synthesis quality",48.9,ug/L,48.9,mean,3,water samples,n/a,5,s.d.,4,0,Every 24 hours,Measured with Dynamic Reaction Cell ICP-MS,,,,,,,,,,,,,,,,,1,,,,,,,decrease,maximum quantum yield - Fv/Fm,0.65477707,1.26E-02,6.88E-02,unitless,0.65477707,Fv/Fm,mean,30,nubbins,n/a,0.72356688,n/a,6.88E-02,s.d.,n/a,n/a,n/a,n/a,Figure 8,,,,,,,,0,,,,,,,,,,,,,,0,1,1,0,NA,0,0,EEC,44015,
Copper-11,Hédouin et al. 2016,7,0,Copper,maximum quantum yield - Fv/Fm,Winter Cu 100 ug/L adult,Every 24 hours,96 hours,Pocillopora damicornis,adult,0,Pocillopora,damicornis,branching,compact clumps,n/a,Pacific,113,"Moku o Loʻe, Oʻahu, Hawaiʻi",laboratory,manipulative,flowing seawater aquaria,Natural light with shade cloth,24.1 ± 0.7 C,Metal,Copper,"Cu(Cl)2, Merck synthesis quality",85.2,ug/L,85.2,mean,3,water samples,n/a,16.2,s.d.,4,0,Every 24 hours,Measured with Dynamic Reaction Cell ICP-MS,,,,,,,,,,,,,,,,,1,,,,,,,decrease,maximum quantum yield - Fv/Fm,0.65732484,1.02E-02,5.61E-02,unitless,0.65732484,Fv/Fm,mean,30,nubbins,n/a,0.7133758,n/a,5.61E-02,s.d.,n/a,n/a,n/a,n/a,Figure 8,,,,,,,,0,,,,,,,,,,,,,,0,1,1,0,NA,0,0,EEC,44015,
Copper-11,Hédouin et al. 2016,7,0,Copper,maximum quantum yield - Fv/Fm,Winter Cu 250 ug/L adult,Every 24 hours,96 hours,Pocillopora damicornis,adult,0,Pocillopora,damicornis,branching,compact clumps,n/a,Pacific,113,"Moku o Loʻe, Oʻahu, Hawaiʻi",laboratory,manipulative,flowing seawater aquaria,Natural light with shade cloth,24.1 ± 0.7 C,Metal,Copper,"Cu(Cl)2, Merck synthesis quality",222,ug/L,222,mean,3,water samples,n/a,29.4,s.d.,4,0,Every 24 hours,Measured with Dynamic Reaction Cell ICP-MS,,,,,,,,,,,,,,,,,1,,,,,,,decrease,maximum quantum yield - Fv/Fm,0.54267516,0.03349131554,0.18343949,unitless,0.54267516,Fv/Fm,mean,30,nubbins,n/a,0.72611465,n/a,0.18343949,s.d.,n/a,n/a,n/a,n/a,Figure 8,,,,,,,,1,,,,,,,,,,,,,,0,1,1,1,NA,1,1,EEC,44015,
Copper-11,Hédouin et al. 2016,7,0,Copper,maximum quantum yield - Fv/Fm,Winter Cu 500 ug/L adult,Every 24 hours,96 hours,Pocillopora damicornis,adult,0,Pocillopora,damicornis,branching,compact clumps,n/a,Pacific,113,"Moku o Loʻe, Oʻahu, Hawaiʻi",laboratory,manipulative,flowing seawater aquaria,Natural light with shade cloth,24.1 ± 0.7 C,Metal,Copper,"Cu(Cl)2, Merck synthesis quality",434,ug/L,434,mean,3,water samples,n/a,72.6,s.d.,4,0,Every 24 hours,Measured with Dynamic Reaction Cell ICP-MS,,,,,,,,,,,,,,,,,1,,,,,,,decrease,maximum quantum yield - Fv/Fm,0.18343949,0.02325785898,0.12738854,unitless,0.18343949,Fv/Fm,mean,30,nubbins,n/a,0.31082803,n/a,0.12738854,s.d.,n/a,n/a,n/a,n/a,Figure 8,,,,,,,,1,,,,,,,,,,,,,,0,1,1,1,NA,1,1,EEC,44015,
Copper-11,Hédouin et al. 2016,8,1,Copper,symbiont density,Winter Cu 0 ug/L adult,Every 24 hours,96 hours,Pocillopora damicornis,adult,0,Pocillopora,damicornis,branching,compact clumps,n/a,Pacific,113,"Moku o Loʻe, Oʻahu, Hawaiʻi",laboratory,manipulative,flowing seawater aquaria,Natural light with shade cloth,24.1 ± 0.7 C,Metal,Copper,"Cu(Cl)2, Merck synthesis quality",8.1,ug/L,8.1,mean,3,water samples,n/a,0.6,s.d.,4,0,Every 24 hours,Measured with Dynamic Reaction Cell ICP-MS,,,,,,,,,,,,,,,,,,,,,,,1,decrease,symbiont density,100,0,0,% of control,100,% remaining density,mean,15,nubbins,n/a,100,n/a,0,s.d.,n/a,n/a,n/a,n/a,Figure 6,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,NA,0,0,EEC,44015,
Copper-11,Hédouin et al. 2016,8,0,Copper,symbiont density,Winter Cu 10 ug/L adult,Every 24 hours,96 hours,Pocillopora damicornis,adult,0,Pocillopora,damicornis,branching,compact clumps,n/a,Pacific,113,"Moku o Loʻe, Oʻahu, Hawaiʻi",laboratory,manipulative,flowing seawater aquaria,Natural light with shade cloth,24.1 ± 0.7 C,Metal,Copper,"Cu(Cl)2, Merck synthesis quality",15,ug/L,15,mean,3,water samples,n/a,1.3,s.d.,4,0,Every 24 hours,Measured with Dynamic Reaction Cell ICP-MS,,,,,,,,,,,,,,,,,,,,,,,1,decrease,symbiont density,71.9376392,2.702750067,10.467706,% of control,71.9376392,% remaining density,mean,15,nubbins,n/a,82.4053452,n/a,10.467706,s.d.,n/a,n/a,n/a,n/a,Figure 6,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,NA,0,0,EEC,44015,
Copper-11,Hédouin et al. 2016,8,0,Copper,symbiont density,Winter Cu 50 ug/L adult,Every 24 hours,96 hours,Pocillopora damicornis,adult,0,Pocillopora,damicornis,branching,compact clumps,n/a,Pacific,113,"Moku o Loʻe, Oʻahu, Hawaiʻi",laboratory,manipulative,flowing seawater aquaria,Natural light with shade cloth,24.1 ± 0.7 C,Metal,Copper,"Cu(Cl)2, Merck synthesis quality",48.9,ug/L,48.9,mean,3,water samples,n/a,5,s.d.,4,0,Every 24 hours,Measured with Dynamic Reaction Cell ICP-MS,,,,,,,,,,,,,,,,,,,,,,,1,decrease,symbiont density,68.3741648,3.105287326,12.0267261,% of control,68.3741648,% remaining density,mean,15,nubbins,n/a,80.4008909,n/a,12.0267261,s.d.,n/a,n/a,n/a,n/a,Figure 6,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,NA,0,0,EEC,44015,
Copper-11,Hédouin et al. 2016,8,0,Copper,symbiont density,Winter Cu 100 ug/L adult,Every 24 hours,96 hours,Pocillopora damicornis,adult,0,Pocillopora,damicornis,branching,compact clumps,n/a,Pacific,113,"Moku o Loʻe, Oʻahu, Hawaiʻi",laboratory,manipulative,flowing seawater aquaria,Natural light with shade cloth,24.1 ± 0.7 C,Metal,Copper,"Cu(Cl)2, Merck synthesis quality",85.2,ug/L,85.2,mean,3,water samples,n/a,16.2,s.d.,4,0,Every 24 hours,Measured with Dynamic Reaction Cell ICP-MS,,,,,,,,,,,,,,,,,,,,,,,1,decrease,symbiont density,46.7706013,3.795351151,14.6993318,% of control,46.7706013,% remaining density,mean,15,nubbins,n/a,61.4699332,n/a,14.6993318,s.d.,n/a,n/a,n/a,n/a,Figure 6,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,NA,0,0,EEC,44015,
Copper-11,Hédouin et al. 2016,9,1,Copper,Larval survival,Summer Cu 0 ug/L larvae,Every 48 hours,96 hours,Pocillopora damicornis,larva,0,Pocillopora,damicornis,branching,compact clumps,n/a,Pacific,113,"Moku o Loʻe, Oʻahu, Hawaiʻi",laboratory,manipulative,n/a,Natural light with shade cloth,27 C,Metal,Copper,"Cu(Cl)2, Merck synthesis quality",1,ug/L,1,mean,3,water samples,n/a,n/r,s.d.,4,0,Every 48 hours,Measured with Dynamic Reaction Cell ICP-MS,,,,,,,,,,,1,,,,,,,,,,,,,decrease,Larval survival,100,,n/r,% larvae survived,100,% larvae surviving,mean,3,3 replicates per treatment (~60 larvae),n/r,n/r,n/r,n/r,n/r,n/a,n/a,n/a,n/a,"Figure 2, appears as though they forgot to add error bars? Caption says mean +/- sd",,,,,,,,,,,0,,,,,,,,,,,0,1,0,0,NA,0,NA,EEC,44015,
Copper-11,Hédouin et al. 2016,9,0,Copper,Larval survival,Summer Cu 10 ug/L larvae,Every 48 hours,96 hours,Pocillopora damicornis,larva,0,Pocillopora,damicornis,branching,compact clumps,n/a,Pacific,113,"Moku o Loʻe, Oʻahu, Hawaiʻi",laboratory,manipulative,n/a,Natural light with shade cloth,27 C,Metal,Copper,"Cu(Cl)2, Merck synthesis quality",11.1,ug/L,11.1,mean,3,water samples,n/a,n/r,s.d.,4,0,Every 48 hours,Measured with Dynamic Reaction Cell ICP-MS,,,,,,,,,,,1,,,,,,,,,,,,,decrease,Larval survival,94,,n/r,% larvae survived,93.7278107,% larvae surviving,mean,3,3 replicates per treatment (~60 larvae),n/r,n/r,n/r,n/r,n/r,n/a,n/a,n/a,n/a,"Figure 2, appears as though they forgot to add error bars? Caption says mean +/- sd",,,,,,,,,,,0,,,,,,,,,,,0,1,0,0,NA,0,NA,EEC,44015,
Copper-11,Hédouin et al. 2016,9,0,Copper,Larval survival,Summer Cu 50 ug/L larvae,Every 48 hours,96 hours,Pocillopora damicornis,larva,0,Pocillopora,damicornis,branching,compact clumps,n/a,Pacific,113,"Moku o Loʻe, Oʻahu, Hawaiʻi",laboratory,manipulative,n/a,Natural light with shade cloth,27 C,Metal,Copper,"Cu(Cl)2, Merck synthesis quality",69.4,ug/L,69.4,mean,3,water samples,n/a,n/r,s.d.,4,0,Every 48 hours,Measured with Dynamic Reaction Cell ICP-MS,,,,,,,,,,,1,,,,,,,,,,,,,decrease,Larval survival,83,,n/r,% larvae survived,82.8402367,% larvae surviving,mean,3,3 replicates per treatment (~60 larvae),n/r,n/r,n/r,n/r,n/r,n/a,n/a,n/a,n/a,"Figure 2, appears as though they forgot to add error bars? Caption says mean +/- sd",,,,,,,,,,,0,,,,,,,,,,,0,1,0,0,NA,0,NA,EEC,44015,
Copper-11,Hédouin et al. 2016,9,0,Copper,Larval survival,Summer Cu 100 ug/L larvae,Every 48 hours,96 hours,Pocillopora damicornis,larva,0,Pocillopora,damicornis,branching,compact clumps,n/a,Pacific,113,"Moku o Loʻe, Oʻahu, Hawaiʻi",laboratory,manipulative,n/a,Natural light with shade cloth,27 C,Metal,Copper,"Cu(Cl)2, Merck synthesis quality",130,ug/L,130,mean,3,water samples,n/a,n/r,s.d.,4,0,Every 48 hours,Measured with Dynamic Reaction Cell ICP-MS,,,,,,,,,,,1,,,,,,,,,,,,,decrease,Larval survival,72,,n/r,% larvae survived,72.4260355,% larvae surviving,mean,3,3 replicates per treatment (~60 larvae),n/r,n/r,n/r,n/r,n/r,n/a,n/a,n/a,n/a,"Figure 2, appears as though they forgot to add error bars? Caption says mean +/- sd",,,,,,,,,,,1,,,,,,,,,,,0,1,0,1,NA,1,NA,EEC,44015,
Copper-11,Hédouin et al. 2016,9,0,Copper,Larval survival,Summer Cu 250 ug/L larvae,Every 48 hours,96 hours,Pocillopora damicornis,larva,0,Pocillopora,damicornis,branching,compact clumps,n/a,Pacific,113,"Moku o Loʻe, Oʻahu, Hawaiʻi",laboratory,manipulative,n/a,Natural light with shade cloth,27 C,Metal,Copper,"Cu(Cl)2, Merck synthesis quality",272,ug/L,272,mean,3,water samples,n/a,n/r,s.d.,4,0,Every 48 hours,Measured with Dynamic Reaction Cell ICP-MS,,,,,,,,,,,1,,,,,,,,,,,,,decrease,Larval survival,6,,n/r,% larvae survived,5.68047337,% larvae surviving,mean,3,3 replicates per treatment (~60 larvae),n/r,n/r,n/r,n/r,n/r,n/a,n/a,n/a,n/a,"Figure 2, appears as though they forgot to add error bars? Caption says mean +/- sd",,,,,,,,,,,1,,,,,,,,,,,0,1,0,1,NA,1,NA,EEC,44015,
Copper-11,Hédouin et al. 2016,9,0,Copper,Larval survival,Summer Cu 500 ug/L larvae,Every 48 hours,96 hours,Pocillopora damicornis,larva,0,Pocillopora,damicornis,branching,compact clumps,n/a,Pacific,113,"Moku o Loʻe, Oʻahu, Hawaiʻi",laboratory,manipulative,n/a,Natural light with shade cloth,27 C,Metal,Copper,"Cu(Cl)2, Merck synthesis quality",611,ug/L,611,mean,3,water samples,n/a,n/r,s.d.,4,0,Every 48 hours,Measured with Dynamic Reaction Cell ICP-MS,,,,,,,,,,,1,,,,,,,,,,,,,decrease,Larval survival,0,,n/r,% larvae survived,0,% larvae surviving,mean,3,3 replicates per treatment (~60 larvae),n/r,n/r,n/r,n/r,n/r,n/a,n/a,n/a,n/a,"Figure 2, appears as though they forgot to add error bars? Caption says mean +/- sd",,,,,,,,,,,1,,,,,,,,,,,0,1,0,1,NA,1,NA,EEC,44015,
Copper-11,Hédouin et al. 2016,10,1,Lead,chl-a concentration,Summer Pb 0 ug/L adult,Every 24 hours,96 hours,Pocillopora damicornis,adult,0,Pocillopora,damicornis,branching,compact clumps,n/a,Pacific,113,"Moku o Loʻe, Oʻahu, Hawaiʻi",laboratory,manipulative,flowing seawater aquaria,Natural light with shade cloth,26.7 ± 0.8 C,Metal,Lead,"Pb(NO3)2, Merck, synthesis quality",0.5,ug/L,0.5,mean,3,water samples,n/a,0.7,s.d.,4,0,Every 24 hours,Measured with Dynamic Reaction Cell ICP-MS,,,,1,,,,,,,,,,,,,,,,,,,,decrease,chl-a concentration,43.0635838,3.581949923,13.8728324,ug/cm2,43.0635838,ug Chl a / cm^2,mean,15,nubbins,n/a,56.9364162,n/a,13.8728324,s.d.,n/a,n/a,n/a,n/a,Figure 5,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,NA,0,0,EEC,44015,
Copper-11,Hédouin et al. 2016,10,0,Lead,chl-a concentration,Summer Pb 80 ug/L adult,Every 24 hours,96 hours,Pocillopora damicornis,adult,0,Pocillopora,damicornis,branching,compact clumps,n/a,Pacific,113,"Moku o Loʻe, Oʻahu, Hawaiʻi",laboratory,manipulative,flowing seawater aquaria,Natural light with shade cloth,26.7 ± 0.8 C,Metal,Lead,"Pb(NO3)2, Merck, synthesis quality",75.6,ug/L,75.6,mean,3,water samples,n/a,4.2,s.d.,4,0,Every 24 hours,Measured with Dynamic Reaction Cell ICP-MS,,,,1,,,,,,,,,,,,,,,,,,,,decrease,chl-a concentration,24.566474,2.014846828,7.80346821,ug/cm2,24.566474,ug Chl a / cm^2,mean,15,nubbins,n/a,32.3699422,n/a,7.80346821,s.d.,n/a,n/a,n/a,n/a,Figure 5,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,NA,0,0,EEC,44015,
Copper-11,Hédouin et al. 2016,10,0,Lead,chl-a concentration,Summer Pb 160 ug/L adult,Every 24 hours,96 hours,Pocillopora damicornis,adult,0,Pocillopora,damicornis,branching,compact clumps,n/a,Pacific,113,"Moku o Loʻe, Oʻahu, Hawaiʻi",laboratory,manipulative,flowing seawater aquaria,Natural light with shade cloth,26.7 ± 0.8 C,Metal,Lead,"Pb(NO3)2, Merck, synthesis quality",151,ug/L,151,mean,3,water samples,n/a,8.2,s.d.,4,0,Every 24 hours,Measured with Dynamic Reaction Cell ICP-MS,,,,1,,,,,,,,,,,,,,,,,,,,decrease,chl-a concentration,18.7861272,1.268607262,4.9132948,ug/cm2,18.7861272,ug Chl a / cm^2,mean,15,nubbins,n/a,23.699422,n/a,4.9132948,s.d.,n/a,n/a,n/a,n/a,Figure 5,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,NA,0,0,EEC,44015,
Copper-11,Hédouin et al. 2016,10,0,Lead,chl-a concentration,Summer Pb 320 ug/L adult,Every 24 hours,96 hours,Pocillopora damicornis,adult,0,Pocillopora,damicornis,branching,compact clumps,n/a,Pacific,113,"Moku o Loʻe, Oʻahu, Hawaiʻi",laboratory,manipulative,flowing seawater aquaria,Natural light with shade cloth,26.7 ± 0.8 C,Metal,Lead,"Pb(NO3)2, Merck, synthesis quality",308,ug/L,308,mean,3,water samples,n/a,10,s.d.,4,0,Every 24 hours,Measured with Dynamic Reaction Cell ICP-MS,,,,1,,,,,,,,,,,,,,,,,,,,decrease,chl-a concentration,13.8728324,0.596991653,2.31213873,ug/cm2,13.8728324,ug Chl a / cm^2,mean,15,nubbins,n/a,16.1849711,n/a,2.31213873,s.d.,n/a,n/a,n/a,n/a,Figure 5,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,NA,0,0,EEC,44015,
Copper-11,Hédouin et al. 2016,11,1,Lead,colony survival,Summer Pb 0 ug/L adult,Every 24 hours,96 hours,Pocillopora damicornis,adult,0,Pocillopora,damicornis,branching,compact clumps,n/a,Pacific,113,"Moku o Loʻe, Oʻahu, Hawaiʻi",laboratory,manipulative,flowing seawater aquaria,Natural light with shade cloth,26.7 ± 0.8 C,Metal,Lead,"Pb(NO3)2, Merck, synthesis quality",0.5,ug/L,0.5,mean,3,water samples,n/a,0.7,s.d.,4,0,Every 24 hours,Measured with Dynamic Reaction Cell ICP-MS,,,,,,1,,,,,,,,,,,,,,,,,,decrease,colony survival,100,,n/r,% colonies survived,100,% colonies surviving,mean,30,colonies,n/r,n/r,n/r,n/r,n/r,n/a,n/a,n/a,n/a,"Figure 2, appears as though they forgot to add error bars? Caption says mean +/- sd",,,,,,,,,,,,,,,,,,,,0,,0,1,1,0,NA,0,0,EEC,44015,
Copper-11,Hédouin et al. 2016,11,0,Lead,colony survival,Summer Pb 80 ug/L adult,Every 24 hours,96 hours,Pocillopora damicornis,adult,0,Pocillopora,damicornis,branching,compact clumps,n/a,Pacific,113,"Moku o Loʻe, Oʻahu, Hawaiʻi",laboratory,manipulative,flowing seawater aquaria,Natural light with shade cloth,26.7 ± 0.8 C,Metal,Lead,"Pb(NO3)2, Merck, synthesis quality",75.6,ug/L,75.6,mean,3,water samples,n/a,4.2,s.d.,4,0,Every 24 hours,Measured with Dynamic Reaction Cell ICP-MS,,,,,,1,,,,,,,,,,,,,,,,,,decrease,colony survival,100,,n/r,% colonies survived,100,% colonies surviving,mean,30,colonies,n/r,n/r,n/r,n/r,n/r,n/a,n/a,n/a,n/a,"Figure 2, appears as though they forgot to add error bars? Caption says mean +/- sd",,,,,,,,,,,,,,,,,,,,0,,0,1,1,0,NA,0,0,EEC,44015,
Copper-11,Hédouin et al. 2016,11,0,Lead,colony survival,Summer Pb 160 ug/L adult,Every 24 hours,96 hours,Pocillopora damicornis,adult,0,Pocillopora,damicornis,branching,compact clumps,n/a,Pacific,113,"Moku o Loʻe, Oʻahu, Hawaiʻi",laboratory,manipulative,flowing seawater aquaria,Natural light with shade cloth,26.7 ± 0.8 C,Metal,Lead,"Pb(NO3)2, Merck, synthesis quality",151,ug/L,151,mean,3,water samples,n/a,8.2,s.d.,4,0,Every 24 hours,Measured with Dynamic Reaction Cell ICP-MS,,,,,,1,,,,,,,,,,,,,,,,,,decrease,colony survival,100,,n/r,% colonies survived,100,% colonies surviving,mean,30,colonies,n/r,n/r,n/r,n/r,n/r,n/a,n/a,n/a,n/a,"Figure 2, appears as though they forgot to add error bars? Caption says mean +/- sd",,,,,,,,,,,,,,,,,,,,0,,0,1,1,0,NA,0,0,EEC,44015,
Copper-11,Hédouin et al. 2016,11,0,Lead,colony survival,Summer Pb 320 ug/L adult,Every 24 hours,96 hours,Pocillopora damicornis,adult,0,Pocillopora,damicornis,branching,compact clumps,n/a,Pacific,113,"Moku o Loʻe, Oʻahu, Hawaiʻi",laboratory,manipulative,flowing seawater aquaria,Natural light with shade cloth,26.7 ± 0.8 C,Metal,Lead,"Pb(NO3)2, Merck, synthesis quality",308,ug/L,308,mean,3,water samples,n/a,10,s.d.,4,0,Every 24 hours,Measured with Dynamic Reaction Cell ICP-MS,,,,,,1,,,,,,,,,,,,,,,,,,decrease,colony survival,100,,n/r,% colonies survived,100,% colonies surviving,mean,30,colonies,n/r,n/r,n/r,n/r,n/r,n/a,n/a,n/a,n/a,"Figure 2, appears as though they forgot to add error bars? Caption says mean +/- sd",,,,,,,,,,,,,,,,,,,,0,,0,1,1,0,NA,0,0,EEC,44015,
Copper-11,Hédouin et al. 2016,11,0,Lead,colony survival,Summer Pb 640 ug/L adult,Every 24 hours,96 hours,Pocillopora damicornis,adult,0,Pocillopora,damicornis,branching,compact clumps,n/a,Pacific,113,"Moku o Loʻe, Oʻahu, Hawaiʻi",laboratory,manipulative,flowing seawater aquaria,Natural light with shade cloth,26.7 ± 0.8 C,Metal,Lead,"Pb(NO3)2, Merck, synthesis quality",604,ug/L,604,mean,3,water samples,n/a,37.1,s.d.,4,0,Every 24 hours,Measured with Dynamic Reaction Cell ICP-MS,,,,,,1,,,,,,,,,,,,,,,,,,decrease,colony survival,70,,n/r,% colonies survived,70,% colonies surviving,mean,30,colonies,n/r,n/r,n/r,n/r,n/r,n/a,n/a,n/a,n/a,"Figure 2, appears as though they forgot to add error bars? Caption says mean +/- sd",,,,,,,,,,,,,,,,,,,,0,,0,1,1,0,NA,0,0,EEC,44015,
Copper-11,Hédouin et al. 2016,11,0,Lead,colony survival,Summer Pb 1280 ug/L adult,Every 24 hours,96 hours,Pocillopora damicornis,adult,0,Pocillopora,damicornis,branching,compact clumps,n/a,Pacific,113,"Moku o Loʻe, Oʻahu, Hawaiʻi",laboratory,manipulative,flowing seawater aquaria,Natural light with shade cloth,26.7 ± 0.8 C,Metal,Lead,"Pb(NO3)2, Merck, synthesis quality",1200,ug/L,1200,mean,3,water samples,n/a,92.2,s.d.,4,0,Every 24 hours,Measured with Dynamic Reaction Cell ICP-MS,,,,,,1,,,,,,,,,,,,,,,,,,decrease,colony survival,10,,n/r,% colonies survived,10,% colonies surviving,mean,30,colonies,n/r,n/r,n/r,n/r,n/r,n/a,n/a,n/a,n/a,"Figure 2, appears as though they forgot to add error bars? Caption says mean +/- sd",,,,,,,,,,,,,,,,,,,,1,,0,1,1,1,NA,1,1,EEC,44015,
Copper-11,Hédouin et al. 2016,12,1,Lead,maximum quantum yield - Fv/Fm,Summer Pb 0 ug/L adult,Every 24 hours,96 hours,Pocillopora damicornis,adult,0,Pocillopora,damicornis,branching,compact clumps,n/a,Pacific,113,"Moku o Loʻe, Oʻahu, Hawaiʻi",laboratory,manipulative,flowing seawater aquaria,Natural light with shade cloth,26.7 ± 0.8 C,Metal,Lead,"Pb(NO3)2, Merck, synthesis quality",0.5,ug/L,0.5,mean,3,water samples,n/a,0.7,s.d.,4,0,Every 24 hours,Measured with Dynamic Reaction Cell ICP-MS,,,,,,,,,,,,,,,,,1,,,,,,,decrease,maximum quantum yield - Fv/Fm,0.67179487,1.08E-02,5.90E-02,unitless,0.67179487,Fv/Fm,mean,30,nubbins,n/a,0.73076923,n/a,5.90E-02,s.d.,n/a,n/a,n/a,n/a,Figure 8,,,,,,,,0,,,,,,,,,,,,,,0,1,1,0,NA,0,0,EEC,44015,
Copper-11,Hédouin et al. 2016,12,0,Lead,maximum quantum yield - Fv/Fm,Summer Pb 80 ug/L adult,Every 24 hours,96 hours,Pocillopora damicornis,adult,0,Pocillopora,damicornis,branching,compact clumps,n/a,Pacific,113,"Moku o Loʻe, Oʻahu, Hawaiʻi",laboratory,manipulative,flowing seawater aquaria,Natural light with shade cloth,26.7 ± 0.8 C,Metal,Lead,"Pb(NO3)2, Merck, synthesis quality",75.6,ug/L,75.6,mean,3,water samples,n/a,4.2,s.d.,4,0,Every 24 hours,Measured with Dynamic Reaction Cell ICP-MS,,,,,,,,,,,,,,,,,1,,,,,,,decrease,maximum quantum yield - Fv/Fm,0.7,7.49E-03,4.10E-02,unitless,0.7,Fv/Fm,mean,30,nubbins,n/a,0.74102564,n/a,4.10E-02,s.d.,n/a,n/a,n/a,n/a,Figure 8,,,,,,,,0,,,,,,,,,,,,,,0,1,1,0,NA,0,0,EEC,44015,
